DBN,schoolName,type,totalGC&SW,totalGC,totalSW,fulltime_GC,fulltime_SW,parttime_GC,parttime_SW,bilingual_GC,bilingual_SW,GC_ServeLocMoreThanOne,SW_ServeLocMoreThanOne,SY19-20Enrollment,enrollmentRatioTotal,enrollmentratio_GC,enrollmentratio_SW,ATS_CODE,BORO,BORONUM,LOC_CODE,SCHOOLNAME,SCH_TYPE,MANAGED_BY,GEO_DISTRI,ADMIN_DIST,ADDRESS,STATE_CODE,ZIP,PRINCIPAL,PRIN_PH,FAX,GRADES,City,fullAddress,gcode,latitude,longitude
30Q078,P.S./I.S. 78Q,K-8,1.0,1.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,748,748,748,748,30Q078,Q,4.0,Q078,P.S. 078,Elementary,1.0,30.0,30.0,48-09 CENTER BOULEVARD,NY,11109,LOUIS PAVONE,718-392-5402,718-392-5434,"PK,0K,01,02,03,04,05,SE",QUEENS,"48-09 CENTER BOULEVARD, NY, 11109","48-09 Center Blvd, Queens, NY 11109, USA",40.7444645,-73.95766569999999
30Q085,P.S. 085 Judge Charles Vallone,ELEMENTARY,0.4,0.4,0.0,0,0,0.4,0.0,0.0,0,0.0,0.0,654,654,654,654,30Q085,Q,4.0,Q085,P.S. 085 JUDGE CHARLES VALLONE,Elementary,1.0,30.0,30.0,23-70 31 STREET,NY,11105,Ann Gordon-Chang,718-278-3630,718-278-8312,"PK,0K,01,02,03,04,05,SE",QUEENS,"23-70 31 STREET, NY, 11105","23-70 31st St, Queens, NY 11105, USA",40.77338779999999,-73.91522320000001
30Q149,P.S. 149 Christa McAuliffe,ELEMENTARY,2.0,2.0,0.0,2,0,0.0,0.0,2.0,0,0.0,0.0,940,470,470,940,30Q149,Q,4.0,Q149,P.S. 149 CHRISTA MCAULIFFE,Elementary,1.0,30.0,30.0,93-11 34 AVENUE,NY,11372,ESTHER SALORIO,718-898-3630,718-476-1976,"0K,01,02,03,04,05,SE",QUEENS,"93-11 34 AVENUE, NY, 11372","93-11 34th Ave, Queens, NY 11372, USA",40.7552247,-73.87420399999999
30Q150,P.S. 150 Queens,ELEMENTARY,2.0,2.0,0.0,2,0,0.0,0.0,2.0,0,0.0,0.0,1014,507,507,1014,30Q150,Q,4.0,Q150,P.S. 150 QUEENS,Elementary,1.0,30.0,30.0,40-01 43 AVENUE,NY,11104,CARMEN PARACHE,718-784-2252,718-729-7823,"PK,0K,01,02,03,04,05,06,SE",QUEENS,"40-01 43 AVENUE, NY, 11104","40-01 43rd Ave, Sunnyside, NY 11104, USA",40.7457471,-73.92332019999999
30Q151,P.S. 151 Mary D. Carter,ELEMENTARY,1.0,1.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,317,317,317,317,30Q151,Q,4.0,Q151,P.S. 151 MARY D. CARTER,Elementary,1.0,30.0,30.0,50-05 31 AVENUE,NY,11377,JASON GOLDNER,718-728-2676,718-545-2028,"PK,0K,01,02,03,04,05,SE",QUEENS,"50-05 31 AVENUE, NY, 11377","50-05 31st Ave, Woodside, NY 11377, USA",40.75761019999999,-73.9081959
30Q152,P.S. 152 Gwendoline N. Alleyne School,ELEMENTARY,1.0,1.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,937,937,937,937,30Q152,Q,4.0,Q152,P.S. 152 GWENDOLYN ALLEYNE,Elementary,1.0,30.0,30.0,33-52 62 STREET,NY,11377,VINCENT VITOLO,718-429-3141,718-779-7532,"PK,0K,01,02,03,04,05,06,SE",QUEENS,"33-52 62 STREET, NY, 11377","33-52 62nd St, Flushing, NY 11377, USA",40.75295029999999,-73.90039209999999
30Q204,I.S. 204 Oliver W. Holmes,JUNIOR HIGH-INTERMEDIATE-MIDDLE,2.0,2.0,0.0,2,0,0.0,0.0,1.0,0,0.0,0.0,445,223,223,445,30Q204,Q,4.0,Q204,I.S. 204 OLIVER W. HOLMES,Junior High-Intermediate-Middle,1.0,30.0,30.0,36-41 28 STREET,NY,11106,YVONNE LEIMSIDER,718-937-1463,718-937-7964,"06,07,08,SE",QUEENS,"36-41 28 STREET, NY, 11106","36-41 28th St, Long Island City, NY 11106, USA",40.75647,-73.9326361
30Q212,P.S. 212,ELEMENTARY,1.0,1.0,0.0,1,0,0.0,0.0,1.0,0,0.0,0.0,757,757,757,757,30Q212,Q,4.0,Q212,P.S. 212,Elementary,1.0,30.0,30.0,34-25 82 STREET,NY,11372,CARIN ILENE ELLIS,718-898-6973,718-898-7068,"0K,01,02,03,04,05,SE",QUEENS,"34-25 82 STREET, NY, 11372","34-25 82nd St, Queens, NY 11372, USA",40.7532557,-73.8846774
30Q222,P.S. Q222 - Fire Fighter Christopher A. Santora Sc,EARLY CHILDHOOD,1.0,1.0,0.0,1,0,0.0,0.0,1.0,0,0.0,0.0,276,276,276,276,30Q222,Q,4.0,Q222,P.S. Q222 - FIRE FIGHTER CHRISTOPHER A. SANTORA SC,Early Childhood,1.0,30.0,30.0,86-15 37 AVENUE,NY,11372,YVONNE MARRERO,718-429-2563,718-429-3484,"PK,0K,01,02,SE",QUEENS,"86-15 37 AVENUE, NY, 11372","86-15 37th Ave, Jackson Heights, NY 11372, USA",40.7503904,-73.8800253
30Q228,The Ivan Lafayette Early Childhood School of the A,EARLY CHILDHOOD,1.0,1.0,0.0,1,0,0.0,0.0,1.0,0,0.0,0.0,290,290,290,290,30Q228,Q,4.0,Q228,P.S. 228 EARLY CHILDHOOD MAGNET SCHOOL OF THE ARTS,Early Childhood,1.0,30.0,30.0,93-01 NORTHERN BLVD,NY,11372,OLGA GUZMAN,718-899-5799,718-899-7323,"PK,0K,01,02,SE",QUEENS,"93-01 NORTHERN BLVD, NY, 11372","93-01 Northern Blvd, Flushing, NY 11372, USA",40.756927,-73.874905
30Q230,I.S. 230,JUNIOR HIGH-INTERMEDIATE-MIDDLE,3.0,3.0,0.0,3,0,0.0,0.0,0.0,0,0.0,0.0,1192,397,397,1192,30Q230,Q,4.0,Q230,I.S. 230,Junior High-Intermediate-Middle,1.0,30.0,30.0,73-10 34 AVENUE,NY,11372,SHARON TERRY,718-335-7648,718-335-7513,"06,07,08,SE",QUEENS,"73-10 34 AVENUE, NY, 11372","73-10 34th Ave, Flushing, NY 11372, USA",40.7526398,-73.8928407
30Q234,P.S. 234,ELEMENTARY,1.0,1.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,455,455,455,455,30Q234,Q,4.0,Q234,P.S. 234,Elementary,1.0,30.0,30.0,30-15 29 STREET,NY,11102,THEA PALLOS,718-932-5650,718-932-5398,"PK,0K,01,02,03,04,05,SE",QUEENS,"30-15 29 STREET, NY, 11102","30-15 29th St, Astoria, NY 11102, USA",40.7668892,-73.9232147
30Q235,Academy for New Americans,JUNIOR HIGH-INTERMEDIATE-MIDDLE,0.6,0.6,0.0,0,0,0.6,0.0,0.0,0,0.0,0.0,85,85,85,85,30Q235,Q,4.0,Q235,ACADEMY FOR NEW AMERICANS,Junior High-Intermediate-Middle,1.0,30.0,30.0,30-14 30 STREET,NY,11102,CARMEN RIVERA,718-932-5876,718-932-5990,"06,07,08",QUEENS,"30-14 30 STREET, NY, 11102","30-14 30th St, Astoria, NY 11102, USA",40.7668892,-73.9232147
30Q280,P.S. 280,ELEMENTARY,1.0,1.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,575,575,575,575,30Q280,Q,4.0,Q280,P.S. 280,Elementary,1.0,30.0,30.0,34-20 94TH STREET,NY,11372,Lenia Matias,718-424-9031,718-424-9093,"0K,SE",JACKSON HEIGHTS,"34-20 94TH STREET, NY, 11372","34-20 94th St, Jackson Heights, NY 11372, USA",40.7537964,-73.8739284
30Q286,"Young Women's Leadership School, Astoria",SECONDARY SCHOOL,1.3,1.0,0.3,1,0,0.0,0.3,0.0,0,0.0,0.3,578,462,578,578,30Q286,Q,4.0,Q286,"YOUNG WOMEN'S LEADERSHIP SCHOOL, ASTORIA",Junior High-Intermediate-Middle,1.0,30.0,30.0,23-15 NEWTOWN AVENUE,NY,11102,LAURA A MITCHELL,718-267-2839,718-728-0218,"06,07,08,09,10,SE",QUEENS,"23-15 NEWTOWN AVENUE, NY, 11102","23-15 Newtown Ave, Astoria, NY 11102, USA",40.7713141,-73.9241864
30Q361,The Woodside Community School,ELEMENTARY,0.2,0.2,0.0,0,0,0.2,0.0,0.0,0,0.0,0.0,417,417,417,417,,,,,,,,,,,,,,,,,,"39-07 57th Street, Queens, 11377","39-07 57th St, Queens, NY 11373, USA",40.747615,-73.9057232
30Q384,P.S. 384,ELEMENTARY,1.0,1.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,105,105,105,105,,,,,,,,,,,,,,,,,,"1-35 57 Avenue, Queens, 11101","57th Ave, Queens, NY 11101, USA",40.73899400000001,-73.9616108
30Q398,P.S. 398,ELEMENTARY,1.0,1.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,124,124,124,124,,,,,,,,,,,,,,,,,,"69-01 34TH AVENUE, Queens, 11377","69-01 34th Ave, Flushing, NY 11377, USA",40.7527804,-73.896934
30Q502,Information Technology High School,HIGH SCHOOL,5.0,5.0,0.0,5,0,0.0,0.0,0.0,0,0.0,0.0,976,195,195,976,30Q502,Q,4.0,Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,High school,1.0,30.0,30.0,21-16 44TH ROAD,NY,11101,Dr. Nancy E. Casella,718-937-4270,718-937-5236,"09,10,11,12,SE",QUEENS,"21-16 44TH ROAD, NY, 11101","21-16 44th Rd, Long Island City, NY 11101, USA",40.7485509,-73.94641399999999
30Q555,Newcomers High School,HIGH SCHOOL,3.0,3.0,0.0,3,0,0.0,0.0,2.0,0,0.0,0.0,792,264,264,792,30Q555,Q,4.0,Q555,NEWCOMERS HIGH SCHOOL,High school,1.0,30.0,30.0,28-01 41 AVENUE,NY,11101,ORLANDO SARMIENTO,718-937-6005,718-937-6316,"09,10,11,12",QUEENS,"28-01 41 AVENUE, NY, 11101","28-01 41st Ave, Queens, NY 11101, USA",40.7512137,-73.9374976
30Q575,Academy of American Studies,HIGH SCHOOL,3.0,3.0,0.0,3,0,0.0,0.0,0.0,0,0.0,0.0,1025,342,342,1025,30Q575,Q,4.0,Q575,ACADEMY OF AMERICAN STUDIES,High school,1.0,30.0,30.0,28-04 41 AVENUE,NY,11101,ELLEN SHERMAN,718-361-8786,718-361-8832,"09,10,11,12,SE",QUEENS,"28-04 41 AVENUE, NY, 11101","28-4 41st Ave, Long Island City, NY 11101, USA",40.7511723,-73.9375381
30Q580,Baccalaureate School for Global Education,SECONDARY SCHOOL,1.0,1.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,557,557,557,557,30Q580,Q,4.0,Q580,BACCALAUREATE SCHOOL FOR GLOBAL EDUCATION,Secondary School,1.0,30.0,30.0,34-12 36 AVENUE,NY,11106,KELLY JOAN JOHNSON,718-361-5275,718-361-5395,"07,08,09,10,11,12",QUEENS,"34-12 36 AVENUE, NY, 11106","34-12 36th Ave, Queens, NY 11106, USA",40.7549572,-73.9269348
31R002,I.S. R002 George L. Egbert,JUNIOR HIGH-INTERMEDIATE-MIDDLE,2.2,2.0,0.2,2,0,0.0,0.2,0.0,0,0.0,0.2,1056,487,528,1056,31R002,R,5.0,R002,I.S. R002 GEORGE L. EGBERT,Junior High-Intermediate-Middle,1.0,31.0,31.0,333 MIDLAND AVENUE,NY,10306,ADRIENNE STALLONE,718-987-5336,718-987-6937,"06,07,08,SE",STATEN ISLAND,"333 MIDLAND AVENUE, NY, 10306","333 Midland Ave, Staten Island, NY 10306, USA",40.5772352,-74.10041269999999
31R005,P.S. 005 Huguenot,ELEMENTARY,1.0,1.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,315,315,315,315,31R005,R,5.0,R005,P.S. 005 HUGUENOT,Elementary,1.0,31.0,31.0,348 DEISIUS STREET,NY,10312,Lisa Arcuri,718-984-2233,718-984-4761,"0K,01,02,03,04,05",STATEN ISLAND,"348 DEISIUS STREET, NY, 10312","348 Deisius St, Staten Island, NY 10312, USA",40.5299174,-74.1876194
31R008,P.S. 8 Shirlee Solomon,ELEMENTARY,0.4,0.4,0.0,0,0,0.4,0.0,0.0,0,0.4,0.0,590,590,590,590,31R008,R,5.0,R008,P.S. 8 SHIRLEE SOLOMON,Elementary,1.0,31.0,31.0,112 LINDENWOOD ROAD,NY,10308,LISA ESPOSITO,718-356-2800,718-356-2065,"PK,0K,01,02,03,04,05,SE",STATEN ISLAND,"112 LINDENWOOD ROAD, NY, 10308","112 Lindenwood Rd, Staten Island, NY 10308, USA",40.5476445,-74.1519507
31R009,Naples Street Elementary School,ELEMENTARY,2.2,2.0,0.2,2,0,0.0,0.2,0.0,0,0.0,0.0,318,145,159,318,,,,,,,,,,,,,,,,,,"1055 TARGEE STREET, Staten Island, 10304","1055 Targee St, Staten Island, NY 10304, USA",40.602419,-74.0909143
31R010,Fort Hill Collaborative Elementary School,ELEMENTARY,1.0,1.0,0.0,1,0,0.0,0.0,1.0,0,0.0,0.0,192,192,192,192,,,,,,,,,,,,,,,,,,"195 DANIEL LOW TERRACE, Staten Island, 10301","195 Daniel Low Terrace, Staten Island, NY 10301, USA",40.6394408,-74.0797679
31R023,P.S. 023 Richmondtown,ELEMENTARY,0.4,0.4,0.0,0,0,0.4,0.0,0.0,0,0.0,0.0,564,564,564,564,31R023,R,5.0,R023,P.S. 023 RICHMONDTOWN,Elementary,1.0,31.0,31.0,30 NATICK STREET,NY,10306,Frank Campagna,718-351-1155,718-667-4958,"PK,0K,01,02,03,04,05,SE",STATEN ISLAND,"30 NATICK STREET, NY, 10306","30 Natick St, Staten Island, NY 10306, USA",40.5709039,-74.13267809999999
31R026,P.S. 026 The Carteret School,ELEMENTARY,0.4,0.4,0.0,0,0,0.4,0.0,0.0,0,0.4,0.0,292,292,292,292,31R026,R,5.0,R026,P.S. 026 THE CARTERET SCHOOL,Elementary,1.0,31.0,31.0,4108 VICTORY BOULEVARD,NY,10314,Laura Kump/JOANNE MECANE,718-698-1530,718-494-2907,"0K,01,02,03,04,05,SE",STATEN ISLAND,"4108 VICTORY BOULEVARD, NY, 10314","4108 Victory Blvd, Staten Island, NY 10314, USA",40.59146519999999,-74.1902336
31R027,I.S. 027 Anning S. Prall,JUNIOR HIGH-INTERMEDIATE-MIDDLE,3.2,3.0,0.2,3,0,0.0,0.2,0.0,0,0.0,0.2,1070,338,357,1070,31R027,R,5.0,R027,I.S. 027 ANNING S. PRALL,Junior High-Intermediate-Middle,1.0,31.0,31.0,11 CLOVE LAKE PLACE,NY,10310,Tracey Kornish,718-981-8800,718-815-4677,"06,07,08,SE",STATEN ISLAND,"11 CLOVE LAKE PLACE, NY, 10310","11 Clove Lake Pl, Staten Island, NY 10310, USA",40.6283442,-74.1177197
31R028,The Eagle Academy for Young Men of Staten Island,SECONDARY SCHOOL,2.0,2.0,0.0,2,0,0.0,0.0,0.0,0,0.0,0.0,306,153,153,306,,,,,,,,,,,,,,,,,,"101 WARREN STREET, Staten Island, 10304","101 Warren St, Staten Island, NY 10304, USA",40.6206375,-74.0809565
31R029,P.S. 029 Bardwell,ELEMENTARY,1.0,1.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,632,632,632,632,31R029,R,5.0,R029,P.S. 029 BARDWELL,Elementary,1.0,31.0,31.0,1581 VICTORY BOULEVARD,NY,10314,Mrs. Linda Manfredi,718-442-2891,718-815-3712,"PK,0K,01,02,03,04,05,SE",STATEN ISLAND,"1581 VICTORY BOULEVARD, NY, 10314","1581 Victory Blvd, Staten Island, NY 10314, USA",40.6139566,-74.1162423
31R035,P.S. 35 The Clove Valley School,ELEMENTARY,1.0,1.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,424,424,424,424,31R035,R,5.0,R035,P.S. 35 THE CLOVE VALLEY SCHOOL,Elementary,1.0,31.0,31.0,60 FOOTE AVENUE,NY,10301,MELISSA GAROFALO,718-442-3037,718-815-4855,"0K,01,02,03,04,05,SE",STATEN ISLAND,"60 FOOTE AVENUE, NY, 10301","60 Foote Ave, Staten Island, NY 10301, USA",40.6135779,-74.0989589
31R039,P.S. 39 Francis J. Murphy Jr.,ELEMENTARY,0.4,0.4,0.0,0,0,0.4,0.0,0.0,0,0.4,0.0,514,514,514,514,31R039,R,5.0,R039,P.S. 39 FRANCIS J. MURPHY JR.,Elementary,1.0,31.0,31.0,71 SAND LANE,NY,10305,Tracey Wright,718-447-4543,718-447-0500,"PK,0K,01,02,03,04,05,SE",STATEN ISLAND,"71 SAND LANE, NY, 10305","71 Sand Ln, Staten Island, NY 10305, USA",40.59787,-74.0701722
31R041,The Stephanie A. Vierno School,ELEMENTARY,1.5,1.5,0.0,0,0,1.5,0.0,0.0,0,0.6,0.0,698,465,465,698,31R041,R,5.0,R041,P.S. 041 NEW DORP,Elementary,1.0,31.0,31.0,216 CLAWSON STREET,NY,10306,ELISE FELDMAN,718-351-6777,718-667-8200,"PK,0K,01,02,03,04,05,SE",STATEN ISLAND,"216 CLAWSON STREET, NY, 10306","216 Clawson St, Staten Island, NY 10306, USA",40.5739113,-74.10899289999999
31R048,P.S. 048 William G. Wilcox,K-8,1.0,1.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,1000,1000,1000,1000,31R048,R,5.0,R048,P.S. 048 WILLIAM C. WILCOX,Elementary,1.0,31.0,31.0,1055 TARGEE STREET,NY,10304,JACQUELINE MAMMOLITO,718-447-8323,718-815-3956,"PK,0K,01,02,03,04,05",STATEN ISLAND,"1055 TARGEE STREET, NY, 10304","1055 Targee St, Staten Island, NY 10304, USA",40.602419,-74.0909143
31R053,The Barbara Esselborn School,ELEMENTARY,1.0,1.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,845,845,845,845,31R053,R,5.0,R053,P.S. 053 BAY TERRACE,Elementary,1.0,31.0,31.0,330 DURANT AVENUE,NY,10308,ANNETTE ESPOSITO,718-987-8020,718-987-3675,"PK,0K,01,02,03,04,05,SE",STATEN ISLAND,"330 DURANT AVENUE, NY, 10308","330 Durant Ave, Staten Island, NY 10308, USA",40.5521798,-74.1371169
31R054,P.S. 054 Charles W. Leng,ELEMENTARY,0.6,0.6,0.0,0,0,0.6,0.0,0.0,0,0.6,0.0,821,821,821,821,31R054,R,5.0,R054,P.S. 054 CHARLES W. LENG,Elementary,1.0,31.0,31.0,1060 WILLOWBROOK ROAD,NY,10314,ANNA CASTLEY,718-698-0600,718-698-1736,"PK,0K,01,02,03,04,05,SE",STATEN ISLAND,"1060 WILLOWBROOK ROAD, NY, 10314","1060 Willowbrook Rd, Staten Island, NY 10314, USA",40.6027868,-74.1378509
31R062,The Kathleen Grimm School for Leadership and Susta,ELEMENTARY,1.0,1.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,379,379,379,379,,,,,,,,,,,,,,,,,,"644 Bloomingdale Road, Staten Island, 10309","644 Bloomingdale Rd, Staten Island, NY 10309, USA",40.5415058,-74.21909699999999
31R063,Marsh Avenue School for Expeditionary Learning,JUNIOR HIGH-INTERMEDIATE-MIDDLE,1.2,1.0,0.2,1,0,0.0,0.2,0.0,0,0.0,0.2,453,388,453,453,31R063,R,5.0,R063,MARSH AVENUE SCHOOL FOR EXPEDITIONARY LEARNING,Junior High-Intermediate-Middle,1.0,31.0,31.0,100 ESSEX DRIVE,NY,10314,Jessica Jenkins-Milona,718-370-6850,718-370-6860,"06,07,08,SE",STATEN ISLAND,"100 ESSEX DRIVE, NY, 10314","100 Essex Dr, Staten Island, NY 10314, USA",40.5822009,-74.1598929
31R064,Gaynor McCown Expeditionary Learning School,HIGH SCHOOL,2.2,2.0,0.2,2,0,0.0,0.2,0.0,0,0.0,0.2,420,194,210,420,31R064,R,5.0,R064,MCCOWN EXPEDITIONARY LEARNING SCHOOL,High school,1.0,31.0,31.0,100 ESSEX DRIVE,NY,10314,TRACI FREY,718-370-6950,718-370-6960,"09,10,11,SE",STATEN ISLAND,"100 ESSEX DRIVE, NY, 10314","100 Essex Dr, Staten Island, NY 10314, USA",40.5822009,-74.1598929
31R065,P.S. 65 The Academy of Innovative Learning,ELEMENTARY,1.0,1.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,428,428,428,428,31R065,R,5.0,R065,ACADEMY OF INNOVATIVE LEARNING,Early Childhood,1.0,31.0,31.0,98 GRANT STREET,NY,10301,SOPHIE SCAMARDELLA,718-981-5034,718-981-6109,"PK,0K,01,02,03,SE",STATEN ISLAND,"98 GRANT STREET, NY, 10301","98 Grant St, Staten Island, NY 10301, USA",40.6337394,-74.0783867
31R068,Port Richmond School for Visionary Learning,ELEMENTARY,1.6,1.6,0.0,1,0,0.6,0.0,0.0,0,0.0,0.0,291,182,182,291,,,,,,,,,,,,,,,,,,"1625 FOREST AVENUE, Staten Island, 10302","1625 Forest Ave, Staten Island, NY 10302, USA",40.6250096,-74.1425761
31R470,Concord High School,HIGH SCHOOL,1.0,1.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,178,178,178,178,31R470,R,5.0,R470,CONCORD HIGH SCHOOL,High school,1.0,31.0,31.0,109 RHINE AVENUE,NY,10304,RON GORSKY,718-447-1274,718-442-6276,"09,10,11,12,SE",STATEN ISLAND,"109 RHINE AVENUE, NY, 10304","109 Rhine Ave, Staten Island, NY 10304, USA",40.61081679999999,-74.0867844
31R861,Staten Island School of Civic Leadership,K-8,2.0,2.0,0.0,2,0,0.0,0.0,0.0,0,0.0,0.0,873,437,437,873,31R861,R,5.0,R861,STATEN ISLAND SCHOOL OF CIVIC LEADERSHIP,Elementary,1.0,31.0,31.0,280 REGIS DRIVE,NY,10314,ROSE KERR,718-697-5250,718-697-5260,"PK,0K,01,02,06,07,SE",STATEN ISLAND,"280 REGIS DRIVE, NY, 10314","280 Regis Dr, Staten Island, NY 10314, USA",40.6204522,-74.1644159
32K086,P.S. 086 The Irvington,ELEMENTARY,1.0,1.0,0.0,1,0,0.0,0.0,1.0,0,0.0,0.0,419,419,419,419,32K086,K,2.0,K086,P.S. 086 THE IRVINGTON,Elementary,1.0,32.0,32.0,220 IRVING AVENUE,NY,11237,MABEL SARDUY,718-574-0252,718-919-1839,"0K,01,02,03,04,05,SE",BROOKLYN,"220 IRVING AVENUE, NY, 11237","220 Irving Ave, Brooklyn, NY 11237, USA",40.7006644,-73.91788710000002
32K106,P.S. 106 Edward Everett Hale,ELEMENTARY,1.0,1.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,397,397,397,397,32K106,K,2.0,K106,P.S. 106 EDWARD EVERETT HALE,Elementary,1.0,32.0,32.0,1328 PUTNAM AVENUE,NY,11221,ROBERT FLORES,718-574-0261,718-574-1054,"PK,0K,01,02,03,04,05,SE",BROOKLYN,"1328 PUTNAM AVENUE, NY, 11221","1328 Putnam Ave, Brooklyn, NY 11221, USA",40.69370809999999,-73.9125749
32K151,P.S. 151 Lyndon B. Johnson,ELEMENTARY,1.0,1.0,0.0,1,0,0.0,0.0,1.0,0,0.0,0.0,326,326,326,326,32K151,K,2.0,K151,P.S. 151 LYNDON B. JOHNSON,Elementary,1.0,32.0,32.0,763 KNICKERBOCKER AVENUE,NY,11207,Maria Anaya,718-821-4800,718-821-0166,"PK,0K,01,02,03,04,05,SE",BROOKLYN,"763 KNICKERBOCKER AVENUE, NY, 11207","763 Knickerbocker Ave, Brooklyn, NY 11207, USA",40.6933864,-73.9082878
32K162,J.H.S. 162 The Willoughby,JUNIOR HIGH-INTERMEDIATE-MIDDLE,2.3,2.0,0.3,2,0,0.0,0.3,0.0,0,0.0,0.3,317,141,159,317,32K162,K,2.0,K162,J.H.S. 162 THE WILLOUGHBY,Junior High-Intermediate-Middle,1.0,32.0,32.0,1390 WILLOUGHBY AVENUE,NY,11237,Barbara DeMartino,718-821-4860,718-821-1728,"06,07,08,SE",BROOKLYN,"1390 WILLOUGHBY AVENUE, NY, 11237","1390 Willoughby Ave, Brooklyn, NY 11237, USA",40.7067061,-73.9196324
32K168,The Brooklyn School for Math and Research,HIGH SCHOOL,2.2,2.0,0.2,2,0,0.0,0.2,0.0,0,0.0,0.2,304,138,152,304,32K168,K,3.0,K168,Brooklyn School for Math and Research,High school,1.0,32.0,32.0,400 IRVING AVENUE,NY,11237,Perry Rainey,718-935-3531,,"09,10,11,12,SE",BROOKLYN,"400 IRVING AVENUE, NY, 11237","400 Irving Ave, Brooklyn, NY 11237, USA",40.6967365,-73.9120081
32K291,J.H.S. 291 Roland Hayes,JUNIOR HIGH-INTERMEDIATE-MIDDLE,1.3,1.0,0.3,1,0,0.0,0.3,0.0,0,0.0,0.3,331,265,331,331,32K291,K,2.0,K291,J.H.S. 291 ROLAND HAYES,Junior High-Intermediate-Middle,1.0,32.0,32.0,231 PALMETTO STREET,NY,11221,SEAN WALSH,718-574-0361,718-574-1360,"06,07,08,SE",BROOKLYN,"231 PALMETTO STREET, NY, 11221","231 Palmetto St, Brooklyn, NY 11221, USA",40.6957854,-73.915361
32K349,"I.S. 349 Math, Science & Tech.",JUNIOR HIGH-INTERMEDIATE-MIDDLE,1.3,1.0,0.3,1,0,0.0,0.3,0.0,0,0.0,0.3,298,238,298,298,32K349,K,2.0,K349,"I.S. 349 MATH, SCIENCE & TECH.",Junior High-Intermediate-Middle,1.0,32.0,32.0,35 STARR STREET,NY,11221,ROGELIO PARRIS,718-418-6389,718-418-6146,"06,07,08,SE",BROOKLYN,"35 STARR STREET, NY, 11221","35 Starr St, Brooklyn, NY 11221, USA",40.7012793,-73.9276237
32K376,P.S. 376,ELEMENTARY,0.2,0.2,0.0,0,0,0.2,0.0,0.0,0,0.2,0.0,522,522,522,522,32K376,K,2.0,K376,P.S. 376,Elementary,1.0,32.0,32.0,194 HARMAN STREET,NY,11237,Maria Vera,718-573-0781,718-573-0769,"0K,01,02,03,04,05,SE",BROOKLYN,"194 HARMAN STREET, NY, 11237","194 Harman St, Brooklyn, NY 11237, USA",40.6981146,-73.9203213
32K377,P.S. 377 Alejandrina B. De Gautier,ELEMENTARY,1.0,1.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,142,142,142,142,32K377,K,2.0,K377,P.S. 377 ALEJANDRINA B. DE GAUTIER,K-8,1.0,32.0,32.0,200 WOODBINE STREET,NY,11221,DOMINIC ZAGAMI,718-574-0325,718-574-1082,"PK,0K,01,02,03,04,05,06,07,08,SE",BROOKLYN,"200 WOODBINE STREET, NY, 11221","200 Woodbine St, Brooklyn, NY 11221, USA",40.6937526,-73.9149302
32K383,J.H.S. 383 Philippa Schuyler,JUNIOR HIGH-INTERMEDIATE-MIDDLE,2.3,2.0,0.3,2,0,0.0,0.3,1.0,0,0.0,0.3,887,394,444,887,32K383,K,2.0,K383,J.H.S. 383 PHILLIPPA SCHUYLER,Junior High-Intermediate-Middle,1.0,32.0,32.0,1300 GREENE AVENUE,NY,11237,BARBARA SANDERS,718-574-0390,718-574-1366,"05,06,07,08,SE",BROOKLYN,"1300 GREENE AVENUE, NY, 11237","1300 Greene Ave, Brooklyn, NY 11237, USA",40.697892,-73.919072
32K545,EBC High School for Public Service - Bushwick,HIGH SCHOOL,3.3,3.0,0.3,3,0,0.0,0.3,1.0,0,0.0,0.3,461,142,154,461,32K545,K,2.0,K545,EBC HIGH SCHOOL FOR PUBLIC SERVICE–BUSHWICK,High school,1.0,32.0,32.0,1155 DEKALB AVENUE,NY,11221,BARNABY SPRING,718-452-3440,718-452-3603,"09,10,11,12,SE",BROOKLYN,"1155 DEKALB AVENUE, NY, 11221","1155 Dekalb Ave, Brooklyn, NY 11221, USA",40.69471679999999,-73.929277
