ATS_CODE,BORO,BORONUM,LOC_CODE,SCHOOLNAME,SCH_TYPE,MANAGED_BY,GEO_DISTRI,ADMIN_DIST,ADDRESS,STATE_CODE,ZIP,PRINCIPAL,PRIN_PH,FAX,GRADES,City,fullAddress,gcode,latitude,longitude
12X446,X,2,X446,SATELLITE ACADEMY HS AT BRONX REGIONAL HS,High school,1,12,12,1010 REV. J. A. POLITE AVENUE,NY,10459,MARSHA VERNON,718-542-2700,TBD,"09,10,11,12",BRONX,"1010 REV. J. A. POLITE AVENUE, NY, 10459","1010 Rev James A Polite Ave, Bronx, NY 10459, USA",40.82349,-73.8985308
17K770,K,3,K770,P.S. 770 NEW AMERICAN ACADEMY,Elementary,1,17,17,60 EAST  94 STREET,NY,11212,Shimon Waronker,718 935-4200,TBD,"0K,01,SE",BROOKLYN,"60 EAST  94 STREET, NY, 11212","60 E 94th St, Brooklyn, NY 11212, USA",40.66390699999999,-73.92780739999999
20K264,K,3,K264,P.S. 264 BAY RIDGE ELEMENTARY SCHOOL FOR THE ARTS,Elementary,1,20,20,415 89 STREET,NY,11209,Patrice Edison,718-630-1650,718-630-1655,"0K,SE",BROOKLYN,"415 89 STREET, NY, 11209","415 89th St, Brooklyn, NY 11209, USA",40.6203436,-74.0284516
20K310,K,3,K310,P.S. 310,Elementary,1,20,20,6214 4TH AVENUE,NY,11220,Yuqing Hong,718 935-4369,TBD,"PK,0K,01,SE",BROOKLYN,"6214 4TH AVENUE, NY, 11220","6214 4th Ave, Brooklyn, NY 11220, USA",40.6395128,-74.0203312
20K748,K,3,K748,P.S. 748 BROOKLYN SCHOOL FOR GLOBAL SCHOLARS,Elementary,1,20,20,1664 BENSON AVENUE,NY,11214,Ursula Annio,718-382-3130,718-382-3140,"PK,0K,01,SE",BROOKLYN,"1664 BENSON AVENUE, NY, 11214","1664 Benson Ave, Brooklyn, NY 11214, USA",40.6069857,-74.0073354
20K971,K,3,K971,P.S. 971,Elementary,1,20,20,6214 4TH AVENUE,NY,11220,Ruth Stanislaus,718-765-2200,718-765-2205,"PK,0K,01,SE",BROOKLYN,"6214 4TH AVENUE, NY, 11220","6214 4th Ave, Brooklyn, NY 11220, USA",40.6395128,-74.0203312
23K671,K,3,K671,MOTT HALL BRIDGES MIDDLE SCHOOL,Junior High-Intermediate-Middle,1,23,23,210 CHESTER STREET,NY,11212,Nadia Lopez,718 935-4403,TBD,"06,SE",BROOKLYN,"210 CHESTER STREET, NY, 11212","210 Chester St, Brooklyn, NY 11212, USA",40.66631690000001,-73.9110895
24Q290,Q,4,Q290,P.S. 290,Elementary,1,24,24,70-02 54 AVENUE,NY,11378,Mieasia Harris,718-458-0183,718-898-0757,"0K,01,02,03,04,05,SE",QUEENS,"70-02 54 AVENUE, NY, 11378","70-02 54th Ave, Queens, NY 11378, USA",40.7286096,-73.8932598
24Q330,Q,4,Q330,P.S. 330,Elementary,1,24,24,86-37 53RD AVENUE,NY,11373,Lashawnna Harris,718-457-0370,718-457-0376,"0K,SE",QUEENS,"86-37 53RD AVENUE, NY, 11373","86-37 53rd Ave, Queens, NY 11373, USA",40.7358304,-73.878578
27Q273,Q,4,Q273,P.S. 273,Elementary,1,27,27,88-07 102ND STREET,NY,11418,Brenda Ward,718-286-8300,TBD,"PK,0K,01,SE",QUEENS,"88-07 102ND STREET, NY, 11418","88-7 102nd St, Richmond Hill, NY 11418, USA",40.69358769999999,-73.8444669
27Q324,Q,4,Q324,ROCKAWAY PARK HIGH SCHOOL FOR ENVIRONMENTAL SUSTAINABILITY,High school,1,27,27,100-00 BEACH CHANNEL DRIVE,NY,11694,Jennifer Connolly,718-318-6170,718-318-6176,"09,SE",QUEENS,"100-00 BEACH CHANNEL DRIVE, NY, 11694","100-00 Beach Channel Dr, Queens, NY 11694, USA",40.58656209999999,-73.8235926
28Q167,Q,4,Q167,METROPOLITAN EXPEDITIONARY LEARNING SCHOOL,Secondary School,1,28,28,91-30 METROPOLITAN AVENUE,NY,11375,Damon McCord,718-286-3500,718-286-3501,"06,07,SE",QUEENS,"91-30 METROPOLITAN AVENUE, NY, 11375","91-30 Metropolitan Ave, Queens, NY 11375, USA",40.7085723,-73.85564389999999
28Q325,Q,4,Q325,HILLSIDE ARTS & LETTERS ACADEMY,High school,1,28,28,167-01 GOTHIC DRIVE,NY,11432,Matthew C. Ritter,718-658-1249,718-658-1613,"09,SE",JAMAICA,"167-01 GOTHIC DRIVE, NY, 11432","167-01 Gothic Dr, Jamaica, NY 11432, USA",40.71443319999999,-73.79825240000001
28Q328,Q,4,Q328,HIGH SCHOOL FOR COMMUNITY LEADERSHIP,High school,1,28,28,167-01 GOTHIC DRIVE,NY,11432,Carlos Borrero,718-558-9801,718-558-9807,"09,SE",JAMAICA,"167-01 GOTHIC DRIVE, NY, 11432","167-01 Gothic Dr, Jamaica, NY 11432, USA",40.71443319999999,-73.79825240000001
28Q338,Q,4,Q338,SATELLITE ACADEMY HS AT JAMAICA LEARNING CENTER,High school,1,28,28,162-02 HILLSIDE AVENUE,NY,11432,Mark Melkonian,718-657-3920,,"09,10,11,12,SE",QUEENS,"162-02 HILLSIDE AVENUE, NY, 11432","161-2 162nd St, Queens, NY 11432, USA",40.7089064,-73.8008818
29Q327,Q,4,Q327,EAGLE ACADEMY FOR YOUNG MEN III,Secondary School,1,29,29,132-55 RIDGEDALE STREET,NY,11413,KENYATTE REID,718 935-4461,,"06,SE",QUEENS,"132-55 RIDGEDALE STREET, NY, 11413","132-55 Ridgedale St, St. Albans, NY 11413, USA",40.6813928,-73.7532099
30Q280,Q,4,Q280,P.S. 280,Elementary,1,30,30,34-20 94TH STREET,NY,11372,Lenia Matias,718-424-9031,718-424-9093,"0K,SE",JACKSON HEIGHTS,"34-20 94TH STREET, NY, 11372","34-20 94th St, Jackson Heights, NY 11372, USA",40.7537964,-73.8739284
31R074,R,5,R074,P.S. 74  FUTURE LEADERS ELEMENTARY SCHOOL,Elementary,1,31,31,211 DANIEL LOW TERRACE,NY,10301,Nicole Reidchristopher,718 935-4465,TBD,"PK,0K,01,SE",STATEN ISLAND,"211 DANIEL LOW TERRACE, NY, 10301","211 Daniel Low Terrace, Staten Island, NY 10301, USA",40.6388141,-74.0795339
02M267,M,1,M267,P.S. 267,Elementary,1,2,2,1458 YORK AVENUE,NY,10075,"MCEVOY, MEDEA",917-432-5413,917-432-5419,"0K,SE",MANHATTAN,"1458 YORK AVENUE, NY, 10075","1458 York Ave, New York, NY 10075, USA",40.770261,-73.9509131
01M458,M,1,M458,SATELLITE ACADEMY HS AT FORSYTHE STREET,High school,1,1,1,198 FORSYTH STREET,NY,10002,Ingrid Roberts Haynes,212-677-8900,TBD,"09,10,11,12",MANHATTAN,"198 FORSYTH STREET, NY, 10002","198 Forsyth St, New York, NY 10002, USA",40.7224446,-73.99039479999999
02M432,M,1,M432,MURRAY HILL ACADEMY,High school,1,2,2,111 EAST  33 STREET,NY,10016,Anita Manninen Felix,212-696-0195,212-696-2498,"09,11,12,SE",NEW YORK,"111 EAST  33 STREET, NY, 10016","111 E 33rd St, New York, NY 10016, USA",40.7463061,-73.9811402
84K797,K,3,K797,New Hope Academy Charter School,Elementary,2,18,84,475 EAST   57 STREET,NY,11203,Kellie McLaurin,718-337-8303,,"0K,01,02",BROOKLYN,"475 EAST   57 STREET, NY, 11203","475 E 57th St, Brooklyn, NY 11203, USA",40.6437953,-73.92229619999999
84M483,M,1,M483,New York French American Charter School,K-12 all grades,2,3,84,311 WEST 120TH STREET,NY,10027,Katrine Watkins,212-666-4134,212-666-4138,"0K,01,02",NEW YORK,"311 WEST 120TH STREET, NY, 10027","311 W 120th St, New York, NY 10027, USA",40.80754,-73.9542362
,O,0,OAQK,"Victory Schools, DBA The Charter School of Excelle",Elementary,2,0,0,260 WARBURTON AVE,NY,10701,,,,"0K,01,02,03,04",YONKERS,"260 WARBURTON AVE, NY, 10701","260 Warburton Ave, Yonkers, NY 10701, USA",40.9442998,-73.8967588
,O,0,OAWF,The Academy Charter School,Elementary,2,0,84,94 Fulton Avenue,NY,11550,,,,"0K,01,02,03,04,05",Hempstead,"94 Fulton Avenue, NY, 11550","94 Fulton Ave, Hempstead, NY 11550, USA",40.7054273,-73.63329259999999
28Q342,Q,4,Q342,The Rochdale Early Advantage Charter School,Elementary,2,28,84,122-05 SMITH STREET,NY,11434,Lena Richardson,718-978-0075,718-978-0110,"0K,01",QUEENS,"122-05 SMITH STREET, NY, 11434","122-05 Smith St, Jamaica, NY 11434, USA",40.679745,-73.77817929999999
31R067,R,5,R067,John W. Lavelle Preparatory Charter School,Secondary School,2,31,84,280 REGIS DRIVE,NY,10314,Evelyn Finn,718-697-4250,718-697-4260,"06,07,SE",STATEN ISLAND,"280 REGIS DRIVE, NY, 10314","280 Regis Dr, Staten Island, NY 10314, USA",40.6204522,-74.1644159
15K730,,3,K730,Summit Academy Charter School,Secondary School,2,15,84,27 HUNTINGTON STREET,NY,11231,Shahara Jackson,718-875-1403,,"06,07,SE",BROOKLYN,"27 HUNTINGTON STREET, NY, 11231","27 Huntington St, Brooklyn, NY 11231, USA",40.6779117,-74.0049023
15K707,,3,K707,Brooklyn Prospect Charter School,Secondary School,2,15,84,153 35TH STREET,NY,11232,LaNolia Omowanile,718-965-7950,718-965-7975,"06,07",BROOKLYN,"153 35TH STREET, NY, 11232","153 35th St, Brooklyn, NY 11232, USA",40.6555967,-74.004217
21K744,,3,K744,Coney Island Preparatory Public Charter School,Secondary School,2,21,84,501 WEST AVENUE,NY,11224,Jacob Mnookin,718-513-6951,718-513-6955,"05,06",BROOKLYN,"501 WEST AVENUE, NY, 11224","501 West Ave, Brooklyn, NY 11224, USA",40.58263640000001,-73.9720753
03M859,,1,M859,Special Music School,K-8,1,3,3,129 WEST  67 STREET,NY,10023,KATHERINE BANUCCI-SMITH,212-501-3318,212-501-3339,"0K,01,02,03,04,05,06,07,08",MANHATTAN,"129 WEST  67 STREET, NY, 10023","129 W 67th St, New York, NY 10023, USA",40.7752559,-73.98298
17K796,K,3,K796,Lefferts Garden Charter School,Elementary,2,17,84,601 PARKSIDE AVENUE,NY,11226,Marc Magnus Sharpe,718-284-2093,718-284-2162,"0K,01",BROOKLYN,"601 PARKSIDE AVENUE, NY, 11226","601 Parkside Ave, Brooklyn, NY 11226, USA",40.6562667,-73.9540944
17K726,,3,K726,Fahari Academy Charter School,Secondary School,2,17,84,72 VERONICA PLACE,NY,11226,Catina Venning,718-282-5139,718-282-5397,"05,06",BROOKLYN,"72 VERONICA PLACE, NY, 11226","72 Veronica Pl, Brooklyn, NY 11226, USA",40.6481939,-73.9534785
17K742,,3,K742,Explore Empower Charter School,K-8,2,17,84,188 ROCHESTER AVENUE,NY,11213,Beth Doyle,718-771-2090,718-771-2128,"0K,01,02,03",BROOKLYN,"188 ROCHESTER AVENUE, NY, 11213","188 Rochester Ave, Brooklyn, NY 11213, USA",40.6726739,-73.9283126
14K734,,3,K734,The Ethical Community Charter School (TECCS),Elementary,2,14,84,700 PARK AVENUE,NY,11206,Ann Mooney,718-599-2176,718-599-2814,"0K,01,02",BROOKLYN,"700 PARK AVENUE, NY, 11206","700 Park Ave, Brooklyn, NY 11206, USA",40.6975513,-73.9477893
14K693,,3,K693,Believe Northside Charter High School,High school,2,14,84,424 LEONARD STREET,NY,11222,Reshma Baig,347-390-1273,347-390-1274,"09,10",BROOKLYN,"424 LEONARD STREET, NY, 11222","424 Leonard St, Brooklyn, NY 11222, USA",40.7197652,-73.9478321
14K694,,3,K694,Believe Southside Charter High School,High school,2,14,84,424 LEONARD STREET,NY,11222,Shannon Browne,347-390-1275,347-390-1276,"09,10",BROOKLYN,"424 LEONARD STREET, NY, 11222","424 Leonard St, Brooklyn, NY 11222, USA",40.7197652,-73.9478321
05M482,M,1,M482,Harlem Success Academy Charter School 5,K-8,2,5,84,301 WEST 140 STREET,NY,10030,Stacey Apatov,646-472-1911,212-918-3464,"0K,01",MANHATTAN,"301 WEST 140 STREET, NY, 10030","301 W 140th St, New York, NY 10030, USA",40.8203373,-73.9443402
22K746,,3,K746,Hebrew Language Academy Charter School,Elementary,2,22,84,3300 KINGS HIGHWAY,NY,11234,Maureen Gonzalez Campbell,718-377-7200,718-377-7220,"0K,01,02",BROOKLYN,"3300 KINGS HIGHWAY, NY, 11234","3300 Kings Hwy, Brooklyn, NY 11234, USA",40.6184228,-73.94209000000001
00Q321,Q,4,Q321,Growing Up Green Charter School,Elementary,2,30,84,39-37 28th Street,NY,11101,Mathew Greenberg,347-642-4306,347-642-4310,"0K,01,02",Long Island City,"39-37 28th Street, NY, 11101","39-37 28th St, Long Island City, NY 11101, USA",40.7527759,-73.9361045
06M430,,1,M430,The Equity Project Charter School (TEP),Junior High-Intermediate-Middle,2,6,84,549 AUDOBON AVENUE,NY,10040,Zeke Vanderhoek,646-254-6451,212-202-3584,"05,06,SE",MANHATTAN,"549 AUDOBON AVENUE, NY, 10040","549 Audubon Ave, New York, NY 10040, USA",40.8561208,-73.9263326
16K712,,3,K712,Excellence Girls Charter School,K-8,2,16,84,794 MONROE STREET,NY,11221,Celestina De La Garza,718-638-1875,718-228-6670,"0K,01,02",BROOKLYN,"794 MONROE STREET, NY, 11221","794 Monroe St, Brooklyn, NY 11221, USA",40.6881066,-73.92436289999999
18K737,,3,K737,Brownsville Ascend Charter School,K-12 all grades,2,18,84,205 Rockaway Parkway,NY,11212,Kelly Bowers,718-240-9162,718-240-9140,"0K,01,02",BROOKLYN,"205 Rockaway Parkway, NY, 11212","205 Rockaway Pkwy, Brooklyn, NY 11212, USA",40.6620814,-73.9206887
07X493,X,2,X493,Bronx Success Academy Charter School 1,K-8,2,7,84,510 EAST 141 STREET,NY,10454,Michele Caracappa,347-286-7950,347-479-1192,"0K,01",BRONX,"510 EAST 141 STREET, NY, 10454","510 E 141st St, Bronx, NY 10454, USA",40.8091669,-73.91788710000002
07X491,X,2,X491,Academic Leadership Charter School,Elementary,2,7,84,677 EAST 141 STREET,NY,10454,Norma Hurwitz,718-585-4215,718-585-4837,"0K,01,02",BRONX,"677 EAST 141 STREET, NY, 10454","677 E 141st St, Bronx, NY 10454, USA",40.8076622,-73.91274299999999
08X494,X,2,X494,Bronx Success Academy Charter School 2,K-8,2,8,84,968 CAULDWELL AVENUE,NY,10456,Vanessa Bangser,646-472-1911,,"0K,01",BRONX,"968 CAULDWELL AVENUE, NY, 10456","968 Cauldwell Ave, Bronx, NY 10456, USA",40.8251407,-73.9055782
23K711,,3,K711,Leadership Preparatory Brownsville Charter School,K-8,2,23,84,213 OSBORN STREET,NY,11212,Darcy Richie,718-669-7461,718-228-6496,"0K,01,02",BROOKLYN,"213 OSBORN STREET, NY, 11212","213 Osborn St, Brooklyn, NY 11212, USA",40.6669333,-73.9075529
23K710,,3,K710,Brownsville Collegiate Charter School,Secondary School,2,23,84,364 SACKMAN STREET,NY,11212,Jessica Simmons,718-636-0370,347-296-8321,"05,06,07",BROOKLYN,"364 SACKMAN STREET, NY, 11212","364 Sackman St, Brooklyn, NY 11212, USA",40.6686983,-73.9050266
08X487,X,2,X487,Girls Preparatory Charter School of the Bronx,Elementary,2,8,84,681 KELLY STREET,NY,10455,Josie Carbone,718-292-2113,,"0K,01,02,SE",BRONX,"681 KELLY STREET, NY, 10455","681 Kelly St, Bronx, NY 10455, USA",40.81591179999999,-73.9016736
12X496,X,2,X496,Carl C. Icahn Charter School 4,K-8,2,12,84,1551 EAST 172ND STREET,NY,10472,Michelle Allen,718-620-8710,718-620-8711,"0K,01,02,03",BRONX,"1551 EAST 172ND STREET, NY, 10472","1551 E 172nd St, Bronx, NY 10472, USA",40.8318874,-73.8772819
19K740,,3,K740,Brooklyn Scholars Charter School,K-8,2,19,84,2635 LINDEN BOULEVARD,NY,11208,Desiree Kirton,718-348-9360,718-348-9362,"0K,01,02,03,04,05",BROOKLYN,"2635 LINDEN BOULEVARD, NY, 11208","2635 Linden Blvd, Brooklyn, NY 11208, USA",40.6694563,-73.86731309999999
11X488,X,2,X488,The Equality Charter School,Secondary School,2,11,84,4140 HUTCHINSON RIVER PKWAY EA,NY,10475,Caitlin Franco,718-320-3032,718-320-3721,"06,07,08,SE",BRONX,"4140 HUTCHINSON RIVER PKWAY EA, NY, 10475","4140 Hutchinson River Pkwy E, Bronx, NY 10475, USA",40.8643078,-73.82398640000001
75Q256,Q,4,Q256,P.S. Q256,K-12 all grades,1,27,75,160 BEACH  29 STREET,NY,11691,OSWALDO ROMAN,516-921-0450,516-921-4045,"PK,0K,01,02,03,04,05,06,07,08,09,10,11,12,SE",QUEENS,"160 BEACH  29 STREET, NY, 11691","160 Beach 29th St, Far Rockaway, NY 11691, USA",40.5939052,-73.7614528
30Q501      ,Q,4,Q501,FRANK SINATRA SCHOOL OF THE ARTS HIGH SCHOOL,High school,1,30,30,35-12 35TH AVENUE,NY,11106,DONNA FINN,718-361-9920,718-361-9995,"09,10,11,12",QUEENS,"35-12 35TH AVENUE, NY, 11106","35-12 35th Ave, Queens, NY 11106, USA",40.756089,-73.9251031
02M114      ,M,1,M114,EAST SIDE MIDDLE SCHOOL,Junior High-Intermediate-Middle,1,2,2,331 EAST 91ST STREET,NY,10128,DAVID GETZ,212-360-0114,212-360-0121,"06,07,08,SE",NEW YORK,"331 EAST 91ST STREET, NY, 10128","331 E 91st St, New York, NY 10128, USA",40.7804173,-73.9475088
75M721      ,M,1,M721,P.S. M721 - MANHATTAN OCCUPATIONAL TRAINING CENTER,High school,1,2,75,250 WEST HOUSTON STREET,NY,10014,Antoinette Bello,212-675-7926,212-255-3227,"09,10,11,12,SE",MANHATTAN,"250 WEST HOUSTON STREET, NY, 10014","250 W Houston St, New York, NY 10014, USA",40.7291044,-74.00628549999999
28Q206      ,Q,4,Q206,P.S. 206 HORACE HARDING,Elementary,1,28,28,61-02 98 STREET,NY,11374,NICHOLAS BOLOGNA,718-592-0300,718-271-7011,"PK,0K,01,02,03,04,05,SE",QUEENS,"61-02 98 STREET, NY, 11374","61-2 98th St, Rego Park, NY 11374, USA",40.7341493,-73.8608622
02M896      ,M,1,M896,GREENWICH VILLAGE,Junior High-Intermediate-Middle,1,2,2,26 BROADWAY,NY,10004,KELLY MCGUIRE,646-826-8100,646-826-8101,"06,07,08,SE",NEW YORK,"26 BROADWAY, NY, 10004","26 Broadway, New York, NY 10004, USA",40.7052022,-74.0131655
84M355,M,1,M355,ROSS GLOBAL ACADEMY CHARTER SCHOOL,K-8,2,1,84,420 EAST 12 STREET,NY,10009, Cristina Alvarez,212-889-0373,212-889-1760,"0K,01,02,03,04,05,06,07,08",MANHATTAN,"420 EAST 12 STREET, NY, 10009","420 E 12th St, New York, NY 10009, USA",40.7290533,-73.98250279999999
84M350,M,1,M350,DEMOCRACY PREP CHARTER SCHOOL,Secondary School,2,5,84,207 West 133rd Street,NY,10030,Lisa Friscia/Elizabeth Raji,212-281-1248,212-283-4202,"06,07,08,09,10,SE",MANHATTAN,"207 West 133rd Street, NY, 10030","207 W 133rd St, New York, NY 10030, USA",40.8144119,-73.94512209999999
02M276      ,M,1,M276,BATTERY PARK CITY SCHOOL,Early Childhood,1,2,2,55 BATTERY PLACE,NY,10001,THERESA RUYTER,212-266-5800,,"PK,0K,01,02,06,SE",NEW YORK,"55 BATTERY PLACE, NY, 10001","55 Battery Pl, New York, NY 10280, USA",40.7058834,-74.0178135
24Q113      ,Q,4,Q113,P.S. 113 ISAAC CHAUNCEY,Junior High-Intermediate-Middle,1,24,24,78-23 87TH STREET,NY,11385,ANTHONY PRANZO,718-847-0724,718-805-0737,"PK,0K,01,02,03,04,05,06,07,SE",QUEENS,"78-23 87TH STREET, NY, 11385","78-23 87th St, Glendale, NY 11385, USA",40.7052426,-73.8619353
25Q022      ,Q,4,Q022,P.S. 022 THOMAS JEFFERSON,Elementary,1,25,25,153-33 SANFORD AVENUE,NY,11355,PRISCILLA MILITO,718-762-4141,718-358-1260,"PK,0K,01,02,03,04,05,SE",QUEENS,"153-33 SANFORD AVENUE, NY, 11355","153-33 Sanford Ave, Queens, NY 11355, USA",40.7617824,-73.810936
28Q140      ,Q,4,Q140,P.S. 140 EDWARD K ELLINGTON,Elementary,1,28,28,166-01 116 AVENUE,NY,11434,David Norment,718-657-4760,718-526-1051,"PK,0K,01,02,03,04,05,06,SE",QUEENS,"166-01 116 AVENUE, NY, 11434","166-01 116th Ave, Queens, NY 11434, USA",40.6873644,-73.7810179
84K538,K,2,K538,ACHIEVEMENT FIRST BUSHWICK CHARTER SCHOOL,K-12 all grades,2,32,84,1300 GREENE AVENUE,NY,11237,Amy D'Angelo,718-453-0425,718-453-0428,"0K,01,02,03,04,05,06,07,08",BROOKLYN,"1300 GREENE AVENUE, NY, 11237","1300 Greene Ave, Brooklyn, NY 11237, USA",40.697892,-73.919072
84X704,X,2,X704,KIPP ACADEMY CHARTER SCHOOL,K-12 all grades,2,5,84,625 WEST 133 STREET,NY,10027,Carolyn Petruzziello/Steve*,718-665-3555,718-585-7982,"0K,01,05,06,07,08,09,10,SE",MANHATTAN,"625 WEST 133 STREET, NY, 10027","625 W 133rd St, New York, NY 10027, USA",40.81970159999999,-73.9567465
02M560      ,M,1,M560,HIGH SCHOOL M560 - CITY AS SCHOOL,High school,1,2,2,16 CLARKSON STREET,NY,10014,Alan Cheng,212-337-6800,212-337-6875,"10,11,12",MANHATTAN,"16 CLARKSON STREET, NY, 10014","16 Clarkson St, New York, NY 10014, USA",40.7291091,-74.0060997
20K160      ,K,2,K160,P.S. 160 WILLIAM T. SAMPSON,Elementary,1,20,20,5105 Fort Hamilton Parkway,NY,11219,MARGARET RUSSO,718-438-0337,718-871-7920,"PK,0K,01,02,03,04,05,SE",BROOKLYN,"5105 Fort Hamilton Parkway, NY, 11219","5105 Fort Hamilton Pkwy, Brooklyn, NY 11219, USA",40.6368981,-73.999106
84M386,M,1,M386,HARLEM SUCCESS ACADEMY 4 CHARTER SCHOOL,Elementary,2,3,84,240 WEST 113 STREET,NY,10026,Danique Loving,646-442-6500,646-478-9493,"0K,01,02,03,SE",MANHATTAN,"240 WEST 113 STREET, NY, 10026","240 W 113th St, New York, NY 10026, USA",40.8016724,-73.95540710000002
06M346      ,M,1,M346,COMMUNITY HEALTH ACADEMY OF THE HEIGHTS,Secondary School,1,6,6,512 W 182ND ST,NY,10033,Stephania Vu,212-568-3401,212-928-1716,"06,07,08,09,10,11,SE",MANHATTAN,"512 W 182ND ST, NY, 10033","512 W 182nd St, New York, NY 10033, USA",40.8490494,-73.93156189999999
03M243      ,M,1,M243,M.S. 243 CENTER SCHOOL,Junior High-Intermediate-Middle,1,3,3,100 WEST  84 STREET,NY,10024,ELAINE SCHWARTZ,212-799-1477,212-579-9728,"05,06,07,08,SE",MANHATTAN,"100 WEST  84 STREET, NY, 10024","100 W 84th St, New York, NY 10024, USA",40.7850907,-73.973866
31R064      ,R,5,R064,MCCOWN EXPEDITIONARY LEARNING SCHOOL,High school,1,31,31,100 ESSEX DRIVE,NY,10314,TRACI FREY,718-370-6950,718-370-6960,"09,10,11,SE",STATEN ISLAND,"100 ESSEX DRIVE, NY, 10314","100 Essex Dr, Staten Island, NY 10314, USA",40.5822009,-74.1598929
31R063      ,R,5,R063,MARSH AVENUE SCHOOL FOR EXPEDITIONARY LEARNING,Junior High-Intermediate-Middle,1,31,31,100 ESSEX DRIVE,NY,10314,Jessica Jenkins-Milona,718-370-6850,718-370-6860,"06,07,08,SE",STATEN ISLAND,"100 ESSEX DRIVE, NY, 10314","100 Essex Dr, Staten Island, NY 10314, USA",40.5822009,-74.1598929
31R047      ,R,5,R047,CSI HIGH SCHOOL FOR INTERNATIONAL STUDIES,High school,1,31,31,100 ESSEX DRIVE,NY,10314,Joseph Canale,718-370-6900,718-370-6915,"09,10,11,12,SE",STATEN ISLAND,"100 ESSEX DRIVE, NY, 10314","100 Essex Dr, Staten Island, NY 10314, USA",40.5822009,-74.1598929
24Q299      ,Q,4,Q299,BARD HIGH SCHOOL EARLY COLLEGE II,High school,1,24,24,30-20 THOMSON AVENUE,NY,11101,VALERI THOMSON,718-361-3133,718-361-6742,"09,10,11,12",QUEENS,"30-20 THOMSON AVENUE, NY, 11101","30-20 Thomson Ave, Long Island City, NY 11101, USA",40.7449019,-73.9368178
30Q228      ,Q,4,Q228,P.S. 228 EARLY CHILDHOOD MAGNET SCHOOL OF THE ARTS,Early Childhood,1,30,30,93-01 NORTHERN BLVD,NY,11372,OLGA GUZMAN,718-899-5799,718-899-7323,"PK,0K,01,02,SE",QUEENS,"93-01 NORTHERN BLVD, NY, 11372","93-01 Northern Blvd, Flushing, NY 11372, USA",40.756927,-73.874905
11X194      ,X,2,X194,PS/MS  194,K-8,1,11,11,2365 WATERBURY AVE,NY,10462,Rosa Sifuentes-Rosado,718-892-5270,718-892-2495,"0K,01,02,03,04,05,06,07,08,SE",BRONX,"2365 WATERBURY AVE, NY, 10462","2365 Waterbury Ave, Bronx, NY 10462, USA",40.8351995,-73.8465928
04M409      ,M,1,M409,COALITION SCHOOL FOR SOCIAL CHANGE,High school,1,2,4,2351 1ST AVENUE,NY,10035,Sheldon Young,212-831-5153,212-831-5951,"09,10,11,12,SE",MANHATTAN,"2351 1ST AVENUE, NY, 10035","2351 1st Ave., New York, NY 10035, USA",40.7992798,-73.93391609999999
05M692      ,M,1,M692,"HIGH SCHOOL FOR MATHEMATICS, SCIENCE AND ENGINEERI",High school,1,5,5,240 CONVENT AVE,NY,10031,WILLIAM DUGAN,212-281-6490,212-281-6918,"09,10,11,12",NEW YORK,"240 CONVENT AVE, NY, 10031","240 Convent Ave, New York, NY 10031, USA",40.8214739,-73.94903889999999
13K605      ,K,2,K605,GEORGE WESTINGHOUSE CAREER AND TECHNICAL EDUCATION,High school,1,13,13,105 JOHNSON STREET,NY,11201,JANINE KIERAN,718-625-6130,718-596-9434,"09,10,11,12,SE",BROOKLYN,"105 JOHNSON STREET, NY, 11201","105 Johnson St, Brooklyn, NY 11201, USA",40.6956305,-73.9856714
10X228      ,X,2,X228,JONAS BRONCK ACADEMY,Junior High-Intermediate-Middle,1,10,10,400 EAST FORDHAM ROAD,NY,10458,DONALDA CHUMNEY,718-365-2502,718-365-3892,"06,07,08,SE",BRONX,"400 EAST FORDHAM ROAD, NY, 10458","400 E Fordham Rd, Bronx, NY 10458, USA",40.8608844,-73.89191029999999
10X080      ,X,2,X080,J.H.S. 080 THE MOSHOLU PARKWAY,Junior High-Intermediate-Middle,1,10,10,149 EAST MOSHOLU PARKWAY NORTH,NY,10467,Lovey Mazique-Rivera,718-405-6300,718-405-6324,"06,07,08,SE",BRONX,"149 EAST MOSHOLU PARKWAY NORTH, NY, 10467","149 E Mosholu Pkwy N, Bronx, NY 10467, USA",40.8768024,-73.8813704
84Q170,Q,4,Q170,PENINSULA PREPARATORY ACADEMY CHARTER SCHOOL,Elementary,2,27,84,111-11 ROCKAWAY BEACH BOULEVARD,NY,11694,Ericka K. Wala,347-403-9231,718-318-4561,"0K,01,02,03,04,05",QUEENS,"111-11 ROCKAWAY BEACH BOULEVARD, NY, 11694","111-11 Rockaway Beach Blvd, Rockaway Park, NY 11694, USA",40.5804309,-73.8328576
02M551,M,1,M551,NEW YORK HARBOR SCHOOL,High school,1,2,2,550 SHORT AVENUE,NY,10004,Nathan Dudley,212-458-0800,212-458-0801,"09,10,11,12,SE",NEW YORK,"550 SHORT AVENUE, NY, 10004","550 Short Ave, New York, NY 10004, USA",40.690955,-74.0202405
